sample,mass,salinity,Sample.ID,Type, Notes
20160314_Bottle101_Tank1, 60.3463, 27.3, TANK1, TANK
20160317_Bottle113_Header1, 59.5903, 27.0, HEADER1, HEADER
20160314_Bottle108_Tank4, 58.7874, 27.3, TANK4, TANK
20160314_Bottle111_Tank6, 60.8088, 27.3, TANK6, TANK
20160314_Bottle112_Tank6, 60.0862, 27.3, TANK6, TANK
20160317_Bottle117_Tank1, 60.5281, 27.5, TANK1, TANK
20160317_Bottle119_Tank2, 59.7660, 27.4, TANK2, TANK
20160317_Bottle120_Tank2, 60.9724, 27.4, TANK2, TANK
20160317_Bottle126_Tank5, 60.3306, 27.4, TANK5, TANK
